university,province,score,year
四川外国语大学(中外合作办学),山东,554.1181781,2017
哈尔滨理工大学,山东,555.1082031,2017
北京工商大学(中外合作办学),山东,555.1162121,2017
中北大学,山东,555.1292021,2017
石家庄铁道大学,山东,555.1312111,2017
中国民用航空飞行学院,山东,555.1361831,2017
河北医科大学,山东,555.1371721,2017
宁夏医科大学,山东,556.1242021,2017
昆明理工大学,山东,556.1321711,2017
湖北工业大学,山东,557.1221911,2017
西南医科大学,山东,557.1222181,2017
天津师范大学,山东,557.1231831,2017
安徽财经大学(中外合作办学),山东,558.1212021,2017
宁波大学(中外合作办学),山东,558.1221951,2017
常州大学,山东,559.1311921,2017
沈阳航空航天大学,山东,559.1352141,2017
四川师范大学,山东,560.1142181,2017
福建师范大学,山东,561.1272051,2017
西安建筑科技大学(中外合作办学),山东,561.1282071,2017
广西大学(专业志愿),山东,561.1301821,2017
苏州科技大学,山东,562.1181871,2017
西安邮电大学(中外合作办学),山东,562.1221981,2017
重庆邮电大学(中外合作办学),山东,562.1222101,2017
山东师范大学,山东,562.1242061,2017
南昌航空大学,山东,563.1162111,2017
重庆邮电大学(专业志愿),山东,563.1182081,2017
广东以色列理工学院,山东,563.1231901,2017
华南农业大学,山东,563.1271921,2017
广西大学(专业志愿),山东,563.1291841,2017
武汉工程大学,山东,563.1302011,2017
重庆工商大学,山东,563.1331741,2017
青岛大学(地方农村专项计划),山东,563.1331961,2017
北京师范大学-香港浸会大学联合国际学院,山东,563.1341891,2017
东北师范大学(中外合作办学),山东,563.1361741,2017
集美大学,山东,563.1361781,2017
东北电力大学,山东,563.1362141,2017
安徽财经大学,山东,563.1371741,2017
西安科技大学,山东,563.1411811,2017
安徽医科大学(中外合作办学),山东,564.1192181,2017
广东财经大学,山东,564.1222011,2017
浙江传媒学院,山东,564.1251961,2017
南京工业大学(中外合作办学),山东,565.1162081,2017
华中农业大学(中外合作办学),山东,565.1212101,2017
重庆交通大学,山东,565.1222011,2017
华东交通大学,山东,565.1292001,2017
昆明医科大学,山东,566.1142091,2017
福州大学(专业志愿),山东,566.1202131,2017
青岛大学,山东,566.1291991,2017
上海工程技术大学,山东,566.1302151,2017
江苏科技大学,山东,566.1341971,2017
宁夏大学,山东,567.1201961,2017
山西大学,山东,567.1212131,2017
河南大学,山东,567.1212161,2017
上海海事大学(中外合作办学),山东,567.1242051,2017
西安外国语大学,山东,567.1271931,2017
天津工业大学(专业志愿),山东,567.1302111,2017
南京信息工程大学(中外合作办学),山东,567.1332061,2017
温州肯恩大学,山东,567.1401881,2017
广州大学,山东,567.1441731,2017
东北农业大学,山东,568.1042281,2017
重庆医科大学,山东,568.1272041,2017
成都理工大学,山东,569.1132231,2017
上海海洋大学,山东,569.1232211,2017
中国医科大学(中外合作办学),山东,569.1252181,2017
大连交通大学,山东,569.1271951,2017
东北电力大学(中外合作办学),山东,569.1321761,2017
大连理工大学(盘锦校区)(中外合作办学),山东,569.1322171,2017
四川农业大学,山东,570.1361951,2017
天津工业大学,山东,571.1192081,2017
内蒙古大学,山东,571.1242071,2017
南昌大学(中外合作办学),山东,571.1251941,2017
延边大学,山东,572.1192071,2017
吉林大学(单列计划专业),山东,572.1211921,2017
上海中医药大学(中外合作办学),山东,572.1282161,2017
广西大学,山东,573.1251931,2017
华侨大学,山东,573.1271991,2017
南京林业大学,山东,573.1272101,2017
长沙理工大学,山东,573.1292191,2017
浙江师范大学,山东,573.1321931,2017
陆军工程大学,山东,574.1142191,2017
东北林业大学,山东,574.1192211,2017
厦门大学(马来西亚分校),山东,574.1221941,2017
中国矿业大学(中外合作办学),山东,574.1252021,2017
海南大学,山东,574.1252251,2017
武汉大学(专业志愿),山东,574.1351911,2017
广西大学(中外合作办学),山东,575.1172171,2017
上海政法学院,山东,575.1311941,2017
西北农林科技大学(中外合作办学),山东,575.1351991,2017
西安邮电大学,山东,576.1202071,2017
天津财经大学(中外合作办学),山东,576.1211971,2017
湘潭大学,山东,576.1262041,2017
中国民航大学,山东,576.1302191,2017
广东医科大学,山东,576.1342101,2017
广东工业大学,山东,577.0992221,2017
东北财经大学(中外合作办学),山东,577.1101981,2017
西北大学(中外合作办学),山东,577.1222331,2017
北京交通大学(威海校区)(中外合作办学),山东,577.1302121,2017
四川外国语大学,山东,577.1341961,2017
北京协和医学院,山东,578.1272001,2017
上海海关学院,山东,578.1332071,2017
上海电力学院,山东,579.1222261,2017
湖北大学,山东,579.1252061,2017
徐州医科大学,山东,579.1252161,2017
西安理工大学,山东,579.1252201,2017
西安建筑科技大学,山东,579.1302151,2017
苏州大学(中外合作办学),山东,579.1322001,2017
天津中医药大学,山东,579.1331811,2017
扬州大学,山东,579.1342141,2017
河北工业大学(中外合作办学),山东,579.1362041,2017
西交利物浦大学,山东,579.1421901,2017
广西大学,山东,580,2017
中国计量大学,山东,580.1152051,2017
西南大学(中外合作办学),山东,580.1212091,2017
合肥工业大学(中外合作办学),山东,580.1232141,2017
成都中医药大学,山东,580.1252021,2017
北京信息科技大学,山东,580.1292161,2017
上海理工大学(中外合作办学),山东,580.1322041,2017
中国海洋大学(中外合作办学),山东,580.1322121,2017
浙江财经大学,山东,580.1371921,2017
江西财经大学,山东,580.1392031,2017
北京建筑大学(中外合作办学),山东,581.1192061,2017
上海师范大学,山东,581.1212031,2017
宁波大学,山东,581.1252251,2017
上海立信会计金融学院,山东,581.1291951,2017
贵州大学,山东,581.1342051,2017
武汉科技大学,山东,581.1402201,2017
北京化工大学(中外合作办学),山东,582.1172171,2017
南京信息工程大学,山东,582.1322151,2017
广州中医药大学,山东,582.1352201,2017
燕山大学,山东,583,2017
天津理工大学,山东,583.1262051,2017
北方工业大学,山东,583.1341951,2017
东北大学(中外合作办学),山东,583.1361871,2017
燕山大学,山东,583.1432081,2017
西南交通大学(中外合作办学),山东,584.1222061,2017
北京林业大学(中外合作办学),山东,584.1262181,2017
浙江理工大学,山东,584.1292281,2017
江苏大学,山东,584.1391971,2017
浙江工商大学,山东,585.1172191,2017
北京建筑大学,山东,585.1182021,2017
北京体育大学,山东,585.1252111,2017
华中农业大学,山东,585.1322201,2017
太原理工大学,山东,585.1332051,2017
汕头大学,山东,585.1462111,2017
南京工业大学,山东,586.1152081,2017
云南大学,山东,586.1242041,2017
上海海事大学,山东,586.1242271,2017
北京工商大学,山东,586.1272191,2017
重庆邮电大学,山东,586.1332061,2017
西北农林科技大学,山东,587.1252181,2017
中国矿业大学,山东,588.1152421,2017
大连外国语大学,山东,588.1212181,2017
南京财经大学,山东,588.1292191,2017
合肥工业大学(宣城校区),山东,588.1332211,2017
南昌大学,山东,588.1342091,2017
浙江工业大学,山东,589.1272081,2017
中国地质大学(武汉),山东,589.1282071,2017
大连理工大学(中外合作办学),山东,589.1302141,2017
长安大学,山东,589.1342261,2017
安徽大学,山东,589.1352161,2017
西安电子科技大学(中外合作办学),山东,589.1352211,2017
辽宁大学,山东,589.1382061,2017
武汉理工大学(中外合作办学),山东,589.1392001,2017
大连海事大学,山东,589.1402001,2017
宁波诺丁汉大学,山东,589.1442021,2017
南京农业大学,山东,590.1152211,2017
郑州大学,山东,590.1242141,2017
中国海洋大学(民族预科),山东,590.1252221,2017
中国矿业大学(北京),山东,590.1292041,2017
安徽医科大学,山东,590.1301931,2017
天津外国语大学,山东,590.1331871,2017
中国药科大学(中外合作办学),山东,590.1331991,2017
西北政法大学,山东,591.1232141,2017
南京理工大学(中外合作办学),山东,591.1252231,2017
东北大学秦皇岛分校,山东,591.1302091,2017
福建医科大学,山东,591.1322111,2017
中国石油大学(华东),山东,591.1322221,2017
南方医科大学,山东,591.1392001,2017
合肥工业大学,山东,592.1242311,2017
江南大学(中外合作办学),山东,592.1252161,2017
西北工业大学(中外合作办学),山东,592.1332001,2017
山东大学威海分校(中外合作办学),山东,592.1411961,2017
湖南师范大学,山东,593.1152221,2017
大连理工大学(中外合作大连开发区),山东,593.1232051,2017
哈尔滨医科大学,山东,593.1282071,2017
杭州电子科技大学,山东,593.1282191,2017
中国地质大学(北京),山东,593.1302331,2017
温州医科大学,山东,593.1351991,2017
福州大学,山东,593.1372041,2017
北京中医药大学,山东,594.1262161,2017
西北大学,山东,594.1272261,2017
山东大学威海分校(走读),山东,594.1322231,2017
南京邮电大学,山东,594.1352011,2017
北京工业大学(中外合作办学),山东,594.1452151,2017
西安交通大学(专业志愿),山东,595.1152031,2017
河北工业大学,山东,595.1302241,2017
大连医科大学,山东,595.1402091,2017
哈尔滨工程大学,山东,596.1182201,2017
上海理工大学,山东,596.1272141,2017
南京航空航天大学(中外合作办学),山东,596.1292261,2017
华南师范大学,山东,596.1302061,2017
中国石油大学(北京),山东,596.1412031,2017
天津财经大学,山东,597.1242061,2017
西南财经大学(中外合作办学),山东,597.1262251,2017
东北师范大学,山东,597.1282171,2017
合肥工业大学,山东,598,2017
中国农业大学(中外合作办学),山东,598.1182181,2017
西南政法大学(中外合作办学),山东,598.1232211,2017
首都师范大学,山东,598.1292071,2017
广东外语外贸大学,山东,598.1302101,2017
大连理工大学(盘锦校区),山东,598.1362111,2017
江南大学,山东,599.1212271,2017
北京语言大学,山东,599.1292021,2017
北京第二外国语学院,山东,599.1351971,2017
西南大学,山东,600,2017
北京交通大学(中外合作办学),山东,600.1262101,2017
西南政法大学,山东,600.1262191,2017
西南大学,山东,600.1312221,2017
北京林业大学,山东,600.1342031,2017
四川大学(中外合作办学),山东,600.1362241,2017
河海大学,山东,601.1382171,2017
西南交通大学,山东,601.1472081,2017
深圳大学,山东,602.1242371,2017
南京医科大学,山东,602.1282151,2017
武汉理工大学,山东,602.1432241,2017
中国药科大学,山东,603.1272121,2017
华北电力大学(保定),山东,603.1272241,2017
东北财经大学,山东,603.1292171,2017
中国医科大学,山东,603.1292441,2017
南京审计大学,山东,603.1372411,2017
中国传媒大学(中外合作办学),山东,603.1391981,2017
山东大学威海分校,山东,603.1402141,2017
北京化工大学,山东,604.1382281,2017
南京师范大学,山东,605.1342231,2017
兰州大学,山东,605.1362051,2017
首都经济贸易大学,山东,605.1422211,2017
上海对外经贸大学,山东,606.1332101,2017
上海大学(中外合作办学),山东,608.1202301,2017
吉林大学(专业志愿),山东,608.1242221,2017
哈尔滨工业大学(威海),山东,608.1362111,2017
暨南大学,山东,608.1402141,2017
上海中医药大学,山东,608.1412301,2017
东华大学,山东,609.1362241,2017
吉林大学,山东,610.1322161,2017
东北大学,山东,610.1432281,2017
北京邮电大学(宏福校区)(中外合作办学),山东,610.1442061,2017
华中师范大学,山东,611.1312241,2017
电子科技大学(沙河校区)(中外合作办学),山东,611.1392091,2017
北京工业大学,山东,613.1332361,2017
西安电子科技大学,山东,613.1352411,2017
苏州大学,山东,613.1412371,2017
重庆大学(中外合作办学),山东,614.1172361,2017
中国海洋大学,山东,614.1212271,2017
华东政法大学,山东,614.1352181,2017
中南财经政法大学,山东,614.1392051,2017
华东理工大学,山东,615.1332261,2017
南京理工大学,山东,615.1442221,2017
中央民族大学,山东,616.1302201,2017
厦门大学(中外合作办学),山东,616.1312351,2017
华北电力大学(北京),山东,616.1372231,2017
湖南大学,山东,616.1492261,2017
首都医科大学,山东,618.1392301,2017
重庆大学,山东,620,2017
南京航空航天大学,山东,620.1292301,2017
重庆大学,山东,620.1322301,2017
中南大学,山东,620.1472101,2017
北京科技大学,山东,621.1412301,2017
上海大学,山东,621.1482431,2017
中国传媒大学,山东,622.1292311,2017
电子科技大学(专业志愿),山东,622.1342391,2017
山东大学,山东,623.1252411,2017
中国农业大学,山东,624.1182471,2017
电子科技大学(沙河校区),山东,624.1322461,2017
西北工业大学,山东,624.1462311,2017
大连理工大学,山东,626.1352441,2017
四川大学,山东,627.1432311,2017
西南财经大学,山东,629.1422191,2017
北京交通大学,山东,631.1302361,2017
天津医科大学,山东,631.1312431,2017
山东大学(非西藏生定藏就业),山东,631.1372441,2017
北京理工大学(中外合作办学),山东,633.1412351,2017
华南理工大学,山东,635.1402501,2017
上海外国语大学,山东,635.1482291,2017
电子科技大学,山东,637.1352571,2017
武汉大学(中外合作办学),山东,637.1452311,2017
天津大学,山东,637.1482171,2017
哈尔滨工业大学,山东,638.1342421,2017
中国政法大学,山东,638.1412361,2017
华东师范大学,山东,638.1492291,2017
厦门大学,山东,639.1442481,2017
北京邮电大学,山东,641.1372451,2017
